sa2_code,year,population,reference_date,revision_status,source_id,source_locator
212011550,2021,7567,2021-06-30,final,abs-erp-2024-25,Table 1!AE992
212011550,2022,8087,2022-06-30,revised,abs-erp-2024-25,Table 1!AF992
212011550,2023,8785,2023-06-30,revised,abs-erp-2024-25,Table 1!AG992
212011550,2024,9629,2024-06-30,revised,abs-erp-2024-25,Table 1!AH992
212011550,2025,10502,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI992
212011551,2020,6215,2020-06-30,final,abs-erp-2024-25,Table 1!AD993
212011551,2021,6493,2021-06-30,final,abs-erp-2024-25,Table 1!AE993
212011551,2022,6586,2022-06-30,revised,abs-erp-2024-25,Table 1!AF993
212011551,2023,6668,2023-06-30,revised,abs-erp-2024-25,Table 1!AG993
212011551,2024,6677,2024-06-30,revised,abs-erp-2024-25,Table 1!AH993
212011551,2025,6778,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI993
212011552,2020,27387,2020-06-30,final,abs-erp-2024-25,Table 1!AD994
212011552,2021,27171,2021-06-30,final,abs-erp-2024-25,Table 1!AE994
212011552,2022,27436,2022-06-30,revised,abs-erp-2024-25,Table 1!AF994
212011552,2023,27966,2023-06-30,revised,abs-erp-2024-25,Table 1!AG994
212011552,2024,28162,2024-06-30,revised,abs-erp-2024-25,Table 1!AH994
212011552,2025,28194,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI994
212021293,2020,23710,2020-06-30,final,abs-erp-2024-25,Table 1!AD995
212021293,2021,23181,2021-06-30,final,abs-erp-2024-25,Table 1!AE995
212021293,2022,23065,2022-06-30,revised,abs-erp-2024-25,Table 1!AF995
212021293,2023,23540,2023-06-30,revised,abs-erp-2024-25,Table 1!AG995
212021293,2024,23748,2024-06-30,revised,abs-erp-2024-25,Table 1!AH995
212021293,2025,23637,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI995
212021295,2020,12513,2020-06-30,final,abs-erp-2024-25,Table 1!AD996
212021295,2021,12058,2021-06-30,final,abs-erp-2024-25,Table 1!AE996
212021295,2022,12134,2022-06-30,revised,abs-erp-2024-25,Table 1!AF996
212021295,2023,12468,2023-06-30,revised,abs-erp-2024-25,Table 1!AG996
212021295,2024,12728,2024-06-30,revised,abs-erp-2024-25,Table 1!AH996
212021295,2025,12893,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI996
212021297,2020,11968,2020-06-30,final,abs-erp-2024-25,Table 1!AD997
212021297,2021,11598,2021-06-30,final,abs-erp-2024-25,Table 1!AE997
212021297,2022,11554,2022-06-30,revised,abs-erp-2024-25,Table 1!AF997
212021297,2023,11737,2023-06-30,revised,abs-erp-2024-25,Table 1!AG997
212021297,2024,11898,2024-06-30,revised,abs-erp-2024-25,Table 1!AH997
212021297,2025,12009,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI997
212021299,2020,8365,2020-06-30,final,abs-erp-2024-25,Table 1!AD998
212021299,2021,8308,2021-06-30,final,abs-erp-2024-25,Table 1!AE998
212021299,2022,8225,2022-06-30,revised,abs-erp-2024-25,Table 1!AF998
212021299,2023,8191,2023-06-30,revised,abs-erp-2024-25,Table 1!AG998
212021299,2024,8160,2024-06-30,revised,abs-erp-2024-25,Table 1!AH998
212021299,2025,8237,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI998
212021453,2020,12458,2020-06-30,final,abs-erp-2024-25,Table 1!AD999
212021453,2021,12190,2021-06-30,final,abs-erp-2024-25,Table 1!AE999
212021453,2022,12057,2022-06-30,revised,abs-erp-2024-25,Table 1!AF999
212021453,2023,12025,2023-06-30,revised,abs-erp-2024-25,Table 1!AG999
212021453,2024,12118,2024-06-30,revised,abs-erp-2024-25,Table 1!AH999
212021453,2025,12175,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI999
212021454,2020,13845,2020-06-30,final,abs-erp-2024-25,Table 1!AD1000
212021454,2021,13461,2021-06-30,final,abs-erp-2024-25,Table 1!AE1000
212021454,2022,13298,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1000
212021454,2023,13490,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1000
212021454,2024,13564,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1000
212021454,2025,13539,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1000
212021455,2020,13888,2020-06-30,final,abs-erp-2024-25,Table 1!AD1001
212021455,2021,13617,2021-06-30,final,abs-erp-2024-25,Table 1!AE1001
212021455,2022,13482,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1001
212021455,2023,13626,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1001
212021455,2024,13605,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1001
212021455,2025,13618,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1001
212021456,2020,15170,2020-06-30,final,abs-erp-2024-25,Table 1!AD1002
212021456,2021,14900,2021-06-30,final,abs-erp-2024-25,Table 1!AE1002
212021456,2022,14933,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1002
212021456,2023,15234,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1002
212021456,2024,15403,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1002
212021456,2025,15484,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1002
212021553,2020,17923,2020-06-30,final,abs-erp-2024-25,Table 1!AD1003
212021553,2021,17986,2021-06-30,final,abs-erp-2024-25,Table 1!AE1003
212021553,2022,18357,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1003
212021553,2023,19128,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1003
212021553,2024,19954,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1003
212021553,2025,20765,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1003
212021554,2020,11196,2020-06-30,final,abs-erp-2024-25,Table 1!AD1004
212021554,2021,11362,2021-06-30,final,abs-erp-2024-25,Table 1!AE1004
212021554,2022,11629,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1004
212021554,2023,12093,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1004
212021554,2024,12746,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1004
212021554,2025,13243,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1004
212031300,2020,21673,2020-06-30,final,abs-erp-2024-25,Table 1!AD1005
212031300,2021,21581,2021-06-30,final,abs-erp-2024-25,Table 1!AE1005
212031300,2022,21578,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1005
212031300,2023,21983,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1005
212031300,2024,22468,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1005
212031300,2025,22708,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1005
212031303,2020,15388,2020-06-30,final,abs-erp-2024-25,Table 1!AD1006
212031303,2021,17641,2021-06-30,final,abs-erp-2024-25,Table 1!AE1006
212031303,2022,19700,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1006
212031303,2023,21817,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1006
212031303,2024,24522,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1006
212031303,2025,27368,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1006
212031304,2020,20867,2020-06-30,final,abs-erp-2024-25,Table 1!AD1007
212031304,2021,21853,2021-06-30,final,abs-erp-2024-25,Table 1!AE1007
212031304,2022,22935,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1007
212031304,2023,23770,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1007
212031304,2024,24843,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1007
212031304,2025,25490,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1007
212031306,2020,18118,2020-06-30,final,abs-erp-2024-25,Table 1!AD1008
212031306,2021,18271,2021-06-30,final,abs-erp-2024-25,Table 1!AE1008
212031306,2022,18624,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1008
212031306,2023,18995,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1008
212031306,2024,19379,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1008
212031306,2025,19545,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1008
212031308,2020,8140,2020-06-30,final,abs-erp-2024-25,Table 1!AD1009
212031308,2021,8083,2021-06-30,final,abs-erp-2024-25,Table 1!AE1009
212031308,2022,8088,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1009
212031308,2023,8118,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1009
212031308,2024,8222,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1009
212031308,2025,8272,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1009
212031457,2020,13417,2020-06-30,final,abs-erp-2024-25,Table 1!AD1010
212031457,2021,13270,2021-06-30,final,abs-erp-2024-25,Table 1!AE1010
212031457,2022,13151,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1010
212031457,2023,13138,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1010
212031457,2024,12996,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1010
212031457,2025,13022,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1010
212031458,2020,17356,2020-06-30,final,abs-erp-2024-25,Table 1!AD1011
212031458,2021,16930,2021-06-30,final,abs-erp-2024-25,Table 1!AE1011
212031458,2022,16751,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1011
212031458,2023,17066,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1011
212031458,2024,17089,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1011
212031458,2025,17083,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1011
212031555,2020,9217,2020-06-30,final,abs-erp-2024-25,Table 1!AD1012
212031555,2021,10652,2021-06-30,final,abs-erp-2024-25,Table 1!AE1012
212031555,2022,11675,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1012
212031555,2023,12490,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1012
212031555,2024,13108,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1012
212031555,2025,13667,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1012
212031556,2020,11904,2020-06-30,final,abs-erp-2024-25,Table 1!AD1013
212031556,2021,15038,2021-06-30,final,abs-erp-2024-25,Table 1!AE1013
212031556,2022,17977,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1013
212031556,2023,20645,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1013
212031556,2024,24557,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1013
212031556,2025,28328,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1013
212031557,2020,23384,2020-06-30,final,abs-erp-2024-25,Table 1!AD1014
212031557,2021,23785,2021-06-30,final,abs-erp-2024-25,Table 1!AE1014
212031557,2022,24228,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1014
212031557,2023,24805,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1014
212031557,2024,25066,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1014
212031557,2025,25111,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1014
212031558,2020,11120,2020-06-30,final,abs-erp-2024-25,Table 1!AD1015
212031558,2021,12450,2021-06-30,final,abs-erp-2024-25,Table 1!AE1015
212031558,2022,13633,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1015
212031558,2023,14425,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1015
212031558,2024,15055,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1015
212031558,2025,15590,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1015
212031559,2020,12658,2020-06-30,final,abs-erp-2024-25,Table 1!AD1016
212031559,2021,12925,2021-06-30,final,abs-erp-2024-25,Table 1!AE1016
212031559,2022,13237,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1016
212031559,2023,13537,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1016
212031559,2024,13621,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1016
212031559,2025,13691,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1016
212031560,2020,12327,2020-06-30,final,abs-erp-2024-25,Table 1!AD1017
212031560,2021,12042,2021-06-30,final,abs-erp-2024-25,Table 1!AE1017
212031560,2022,11965,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1017
212031560,2023,12170,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1017
212031560,2024,12295,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1017
212031560,2025,12313,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1017
212031561,2020,13386,2020-06-30,final,abs-erp-2024-25,Table 1!AD1018
212031561,2021,12858,2021-06-30,final,abs-erp-2024-25,Table 1!AE1018
212031561,2022,12823,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1018
212031561,2023,13115,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1018
212031561,2024,13348,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1018
212031561,2025,13393,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1018
212031562,2020,13979,2020-06-30,final,abs-erp-2024-25,Table 1!AD1019
212031562,2021,13518,2021-06-30,final,abs-erp-2024-25,Table 1!AE1019
212031562,2022,13401,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1019
212031562,2023,13671,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1019
212031562,2024,13715,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1019
212031562,2025,13748,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1019
212041309,2020,12134,2020-06-30,final,abs-erp-2024-25,Table 1!AD1020
212041309,2021,11653,2021-06-30,final,abs-erp-2024-25,Table 1!AE1020
212041309,2022,11490,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1020
212041309,2023,11662,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1020
212041309,2024,11724,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1020
212041309,2025,11741,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1020
212041310,2020,14152,2020-06-30,final,abs-erp-2024-25,Table 1!AD1021
212041310,2021,13562,2021-06-30,final,abs-erp-2024-25,Table 1!AE1021
212041310,2022,13923,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1021
212041310,2023,14714,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1021
212041310,2024,15085,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1021
212041310,2025,15349,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1021
212041312,2020,23655,2020-06-30,final,abs-erp-2024-25,Table 1!AD1022
212041312,2021,22834,2021-06-30,final,abs-erp-2024-25,Table 1!AE1022
212041312,2022,22542,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1022
212041312,2023,22878,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1022
212041312,2024,23248,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1022
212041312,2025,23391,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1022
212041313,2020,10736,2020-06-30,final,abs-erp-2024-25,Table 1!AD1023
212041313,2021,10553,2021-06-30,final,abs-erp-2024-25,Table 1!AE1023
212041313,2022,10542,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1023
212041313,2023,10654,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1023
212041313,2024,10728,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1023
212041313,2025,10770,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1023
212041316,2020,7762,2020-06-30,final,abs-erp-2024-25,Table 1!AD1024
212041316,2021,7518,2021-06-30,final,abs-erp-2024-25,Table 1!AE1024
212041316,2022,7450,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1024
212041316,2023,7573,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1024
212041316,2024,7622,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1024
212041316,2025,7593,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1024
212041317,2020,23650,2020-06-30,final,abs-erp-2024-25,Table 1!AD1025
212041317,2021,22515,2021-06-30,final,abs-erp-2024-25,Table 1!AE1025
212041317,2022,22598,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1025
212041317,2023,23468,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1025
212041317,2024,24023,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1025
212041317,2025,24468,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1025
212041318,2020,13295,2020-06-30,final,abs-erp-2024-25,Table 1!AD1026
212041318,2021,12728,2021-06-30,final,abs-erp-2024-25,Table 1!AE1026
212041318,2022,12450,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1026
212041318,2023,12813,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1026
212041318,2024,13111,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1026
212041318,2025,13274,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1026
212041459,2020,13605,2020-06-30,final,abs-erp-2024-25,Table 1!AD1027
212041459,2021,12889,2021-06-30,final,abs-erp-2024-25,Table 1!AE1027
212041459,2022,12842,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1027
212041459,2023,13330,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1027
212041459,2024,13641,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1027
212041459,2025,13935,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1027
212041460,2020,20237,2020-06-30,final,abs-erp-2024-25,Table 1!AD1028
212041460,2021,19810,2021-06-30,final,abs-erp-2024-25,Table 1!AE1028
212041460,2022,19646,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1028
212041460,2023,20165,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1028
212041460,2024,20260,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1028
212041460,2025,20473,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1028
212041563,2020,23012,2020-06-30,final,abs-erp-2024-25,Table 1!AD1029
212041563,2021,21820,2021-06-30,final,abs-erp-2024-25,Table 1!AE1029
212041563,2022,21333,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1029
212041563,2023,22141,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1029
212041563,2024,22963,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1029
212041563,2025,23327,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1029
212041564,2020,9898,2020-06-30,final,abs-erp-2024-25,Table 1!AD1030
212041564,2021,9491,2021-06-30,final,abs-erp-2024-25,Table 1!AE1030
212041564,2022,9535,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1030
212041564,2023,9798,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1030
212041564,2024,9993,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1030
212041564,2025,10039,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1030
212041565,2020,15619,2020-06-30,final,abs-erp-2024-25,Table 1!AD1031
212041565,2021,15205,2021-06-30,final,abs-erp-2024-25,Table 1!AE1031
212041565,2022,14987,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1031
212041565,2023,15099,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1031
212041565,2024,15059,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1031
212041565,2025,15067,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1031
212041566,2020,14915,2020-06-30,final,abs-erp-2024-25,Table 1!AD1032
212041566,2021,15290,2021-06-30,final,abs-erp-2024-25,Table 1!AE1032
212041566,2022,15636,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1032
212041566,2023,16218,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1032
212041566,2024,16827,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1032
212041566,2025,17117,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1032
212051319,2020,20324,2020-06-30,final,abs-erp-2024-25,Table 1!AD1033
212051319,2021,19782,2021-06-30,final,abs-erp-2024-25,Table 1!AE1033
212051319,2022,20041,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1033
212051319,2023,20560,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1033
212051319,2024,20875,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1033
212051319,2025,21139,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1033
212051321,2020,22684,2020-06-30,final,abs-erp-2024-25,Table 1!AD1034
212051321,2021,21882,2021-06-30,final,abs-erp-2024-25,Table 1!AE1034
212051321,2022,21727,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1034
212051321,2023,22410,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1034
212051321,2024,22630,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1034
212051321,2025,22820,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1034
212051322,2020,21761,2020-06-30,final,abs-erp-2024-25,Table 1!AD1035
212051322,2021,21324,2021-06-30,final,abs-erp-2024-25,Table 1!AE1035
212051322,2022,21502,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1035
212051322,2023,22510,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1035
212051322,2024,23121,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1035
212051322,2025,23417,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1035
212051323,2020,16649,2020-06-30,final,abs-erp-2024-25,Table 1!AD1036
212051323,2021,16238,2021-06-30,final,abs-erp-2024-25,Table 1!AE1036
212051323,2022,16270,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1036
212051323,2023,16767,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1036
212051323,2024,17152,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1036
212051323,2025,17492,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1036
212051324,2020,20062,2020-06-30,final,abs-erp-2024-25,Table 1!AD1037
212051324,2021,19471,2021-06-30,final,abs-erp-2024-25,Table 1!AE1037
212051324,2022,19586,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1037
212051324,2023,20213,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1037
212051324,2024,20522,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1037
212051324,2025,20659,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1037
212051325,2020,20698,2020-06-30,final,abs-erp-2024-25,Table 1!AD1038
212051325,2021,20072,2021-06-30,final,abs-erp-2024-25,Table 1!AE1038
212051325,2022,20212,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1038
212051325,2023,20666,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1038
212051325,2024,20938,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1038
212051325,2025,21072,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1038
212051326,2020,23721,2020-06-30,final,abs-erp-2024-25,Table 1!AD1039
212051326,2021,23253,2021-06-30,final,abs-erp-2024-25,Table 1!AE1039
212051326,2022,23515,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1039
212051326,2023,24387,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1039
212051326,2024,25025,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1039
212051326,2025,25427,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1039
212051327,2020,21193,2020-06-30,final,abs-erp-2024-25,Table 1!AD1040
212051327,2021,20854,2021-06-30,final,abs-erp-2024-25,Table 1!AE1040
212051327,2022,20667,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1040
212051327,2023,20950,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1040
212051327,2024,21236,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1040
212051327,2025,21281,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1040
212051567,2020,11715,2020-06-30,final,abs-erp-2024-25,Table 1!AD1041
212051567,2021,10099,2021-06-30,final,abs-erp-2024-25,Table 1!AE1041
212051567,2022,10711,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1041
212051567,2023,12765,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1041
212051567,2024,14069,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1041
212051567,2025,14911,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1041
212051568,2020,14027,2020-06-30,final,abs-erp-2024-25,Table 1!AD1042
212051568,2021,12276,2021-06-30,final,abs-erp-2024-25,Table 1!AE1042
212051568,2022,12884,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1042
212051568,2023,14164,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1042
212051568,2024,14977,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1042
212051568,2025,15483,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1042
213011328,2020,8082,2020-06-30,final,abs-erp-2024-25,Table 1!AD1043
213011328,2021,7590,2021-06-30,final,abs-erp-2024-25,Table 1!AE1043
213011328,2022,7463,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1043
213011328,2023,7692,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1043
213011328,2024,7880,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1043
213011328,2025,7955,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1043
213011329,2020,10510,2020-06-30,final,abs-erp-2024-25,Table 1!AD1044
213011329,2021,10142,2021-06-30,final,abs-erp-2024-25,Table 1!AE1044
213011329,2022,9989,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1044
213011329,2023,10071,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1044
213011329,2024,10009,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1044
213011329,2025,10035,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1044
213011331,2020,8533,2020-06-30,final,abs-erp-2024-25,Table 1!AD1045
213011331,2021,8148,2021-06-30,final,abs-erp-2024-25,Table 1!AE1045
213011331,2022,8024,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1045
213011331,2023,8000,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1045
213011331,2024,7981,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1045
213011331,2025,7859,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1045
213011332,2020,13567,2020-06-30,final,abs-erp-2024-25,Table 1!AD1046
213011332,2021,13193,2021-06-30,final,abs-erp-2024-25,Table 1!AE1046
213011332,2022,12974,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1046
213011332,2023,12995,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1046
213011332,2024,13036,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1046
213011332,2025,13080,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1046
213011333,2020,14477,2020-06-30,final,abs-erp-2024-25,Table 1!AD1047
213011333,2021,14076,2021-06-30,final,abs-erp-2024-25,Table 1!AE1047
213011333,2022,13816,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1047
213011333,2023,13846,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1047
213011333,2024,13884,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1047
213011333,2025,13956,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1047
213011334,2020,21663,2020-06-30,final,abs-erp-2024-25,Table 1!AD1048
213011334,2021,20838,2021-06-30,final,abs-erp-2024-25,Table 1!AE1048
213011334,2022,20288,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1048
213011334,2023,20708,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1048
213011334,2024,20921,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1048
213011334,2025,21020,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1048
